lat,lon,name,admin1,admin2,cc
42.2372,-107.5611,Bairoil,Wyoming,Sweetwater,US
44.1686,-97.7150,Carthage,South Dakota,Miner,US
29.7318,-96.0738,South Frydek,Texas,Austin,US
33.0341,-80.8428,Williams,South Carolina,Colleton,US
64.9749,-147.6090,Fox,Alaska,Fairbanks North Star,US
46.4222,-102.5581,Regent,North Dakota,Hettinger,US
33.9730,-85.5558,Spring Garden,Alabama,Cherokee,US
30.5215,-93.0428,Reeves,Louisiana,Allen,US
32.5053,-93.0499,Mount Lebanon,Louisiana,Bienville,US
35.4348,-118.9390,Goodmanville,California,Kern,US
32.6805,-81.2433,Scotia,South Carolina,Hampton,US
43.1171,-92.4151,North Washington,Iowa,Chickasaw,US
39.8639,-94.6798,Cosby,Missouri,Andrew,US
42.3859,-96.5915,Hubbard,Nebraska,Dakota,US
44.5703,-120.1537,Mitchell,Oregon,Wheeler,US
39.6679,-91.8588,Hunnewell,Missouri,Shelby,US
38.8902,-122.2404,Rumsey,California,Yolo,US
35.5847,-94.6635,Stoney Point,Oklahoma,Sequoyah,US
39.9745,-80.0440,Clarksville,Pennsylvania,Greene,US
47.1423,-100.2823,Wing,North Dakota,Burleigh,US
39.5525,-78.8692,Bier,Maryland,Allegany,US
35.6881,-97.0018,Warwick,Oklahoma,Lincoln,US
31.8722,-86.9891,Pine Apple,Alabama,Wilcox,US
42.8848,-73.2143,Old Bennington,Vermont,Bennington,US
40.2792,-99.7758,Edison,Nebraska,Furnas,US
40.6568,-85.2225,Poneto,Indiana,Wells,US
40.6947,-86.1948,Onward,Indiana,Cass,US
30.9647,-91.9837,Plaucheville,Louisiana,Avoyelles,US
40.6263,-85.7464,Jalapa,Indiana,Grant,US
30.9895,-92.5795,McNary,Louisiana,Rapides,US
39.2863,-89.1066,Oconee,Illinois,Shelby,US
33.0678,-80.9537,Lodge,South Carolina,Colleton,US
39.9742,-81.3365,Salesville,Ohio,Guernsey,US
40.1767,-91.3783,Lima,Illinois,Adams,US
34.1954,-98.5882,Devol,Oklahoma,Cotton,US
41.0108,-93.5963,Woodburn,Iowa,Clarke,US
36.8581,-83.2681,Coxton,Kentucky,Harlan,US
46.2950,-108.9388,Lavina,Montana,Golden Valley,US
42.9854,-111.0296,Freedom,Wyoming,Lincoln,US
18.0886,-66.6333,Tibes,Puerto Rico,Ponce,US
39.2164,-96.1789,Belvue,Kansas,Pottawatomie,US
38.2227,-85.6353,Meadowview Estates,Kentucky,Jefferson,US
37.4893,-87.8613,Wheatcroft,Kentucky,Webster,US
40.2075,-84.2358,Lockington,Ohio,Shelby,US
38.9100,-121.5443,East Nicolaus,California,Sutter,US
35.9228,-95.8010,Leonard,Oklahoma,Tulsa,US
39.5115,-96.0762,Havensville,Kansas,Pottawatomie,US
32.8665,-108.2221,Pinos Altos,New Mexico,Grant,US
42.6748,-93.1298,Geneva,Iowa,Franklin,US
40.3235,-78.7523,Sidman,Pennsylvania,Cambria,US
42.6524,-75.1691,Garrattsville,New York,Otsego,US
40.8133,-78.7920,Burnside,Pennsylvania,Clearfield,US
38.6745,-97.7511,Falun,Kansas,Saline,US
25.9252,-81.6480,Goodland,Florida,Collier,US
32.4251,-106.6025,Organ,New Mexico,Doña Ana,US
37.6078,-96.0286,Fall River,Kansas,Greenwood,US
41.4709,-98.0678,Belgrade,Nebraska,Nance,US
42.8928,-95.2424,Linn Grove,Iowa,Buena Vista,US
39.4699,-93.3357,Bosworth,Missouri,Carroll,US
34.9871,-87.1513,Lester,Alabama,Limestone,US
48.5418,-121.4397,Marblemount,Washington,Skagit,US
41.5908,-90.8565,Stockton,Iowa,Muscatine,US
40.4384,-94.6223,Parnell,Missouri,Nodaway,US
39.1834,-88.6532,Shumway,Illinois,Effingham,US
38.0333,-89.2400,St. Johns,Illinois,Perry,US
43.3196,-85.4975,Pierson,Michigan,Montcalm,US
31.5424,-88.5292,Buckatunna,Mississippi,Wayne,US
41.1343,-91.5441,Olds,Iowa,Henry,US
46.0921,-115.9762,Stites,Idaho,Idaho,US
34.5422,-91.7596,Humnoke,Arkansas,Lonoke,US
40.9903,-75.8958,Jeddo,Pennsylvania,Luzerne,US
40.6580,-96.6614,Roca,Nebraska,Lancaster,US
46.5456,-112.0799,Unionville,Montana,Lewis and Clark,US
40.1345,-78.2666,Hopewell,Pennsylvania,Bedford,US
32.7431,-116.0020,Ocotillo,California,Imperial,US
36.8793,-119.7613,Fort Washington,California,Fresno,US
40.1056,-94.0065,Coffey,Missouri,Daviess,US
43.4676,-90.1577,Lime Ridge,Wisconsin,Sauk,US
20.6310,-156.4252,Makena,Hawaii,Maui,US
31.9953,-81.9709,Mendes,Georgia,Tattnall,US
37.9721,-89.1112,Mulkeytown,Illinois,Franklin,US
26.2052,-97.5021,Arroyo Gardens,Texas,Cameron,US
38.6357,-96.6764,Wilsey,Kansas,Morris,US
34.1250,-96.5687,Bee,Oklahoma,Johnston,US
41.2419,-83.1514,Old Fort,Ohio,Seneca,US
40.9608,-77.6093,Hublersburg,Pennsylvania,Centre,US
39.9792,-77.2276,Aspers,Pennsylvania,Adams,US
39.1839,-107.2407,Redstone,Colorado,Pitkin,US
19.4391,-154.9189,Kamaili,Hawaii,Hawaii,US
42.3896,-93.7278,Kamrar,Iowa,Hamilton,US
34.6575,-90.8208,Rondo,Arkansas,Lee,US
32.7233,-83.9959,Knoxville,Georgia,Crawford,US
36.7361,-119.4961,Centerville,California,Fresno,US
39.4261,-121.3542,Rackerby,California,Butte,US
39.3071,-96.0578,Emmett,Kansas,Pottawatomie,US
34.9888,-97.9941,Norge,Oklahoma,Grady,US
33.9354,-88.0218,Beaverton,Alabama,Lamar,US
38.0355,-88.0456,Maunie,Illinois,White,US
40.9355,-102.5256,Sedgwick,Colorado,Sedgwick,US
37.5787,-88.7727,New Burnside,Illinois,Johnson,US
41.0721,-97.2030,Ulysses,Nebraska,Butler,US
45.2239,-85.3791,Norwood,Michigan,Charlevoix,US
43.1364,-121.8042,Beaver Marsh,Oregon,Klamath,US
39.4431,-75.3169,Roadstown,New Jersey,Cumberland,US
35.0904,-107.5261,Cubero,New Mexico,Cibola,US
40.6346,-78.8584,Alverda,Pennsylvania,Indiana,US
35.1113,-103.3364,San Jon,New Mexico,Quay,US
47.4288,-91.2656,Finland,Minnesota,Lake,US
43.8852,-89.7072,Grand Marsh,Wisconsin,Adams,US
44.6479,-73.3017,South Hero,Vermont,Grand Isle,US
42.4813,-74.6062,Jefferson,New York,Schoharie,US
32.5790,-84.5516,Geneva,Georgia,Talbot,US
40.3948,-104.6893,Garden City,Colorado,Weld,US
39.5238,-120.0165,Verdi,California,Sierra,US
33.1191,-86.4421,Talladega Springs,Alabama,Talladega,US
31.2409,-103.0648,Coyanosa,Texas,Pecos,US
45.7462,-111.3301,Amsterdam,Montana,Gallatin,US
43.2430,-95.1549,Fostoria,Iowa,Clay,US
44.7173,-96.0526,St. Leo,Minnesota,Yellow Medicine,US
42.4434,-88.6417,Lawrence,Illinois,McHenry,US
37.7555,-79.8213,Glen Wilton,Virginia,Botetourt,US
37.6531,-100.2329,Ensign,Kansas,Gray,US
40.0199,-77.2034,Idaville,Pennsylvania,Adams,US
38.4116,-79.5809,Monterey,Virginia,Highland,US
38.2552,-87.2588,Spurgeon,Indiana,Pike,US
35.0809,-120.5450,Los Berros,California,San Luis Obispo,US
39.6570,-96.0288,Corning,Kansas,Nemaha,US
38.7788,-107.7805,Lazear,Colorado,Delta,US
46.7125,-93.4894,Palisade,Minnesota,Aitkin,US
28.7221,-99.8327,Loma Grande,Texas,Zavala,US
46.6213,-123.9533,Bay Center,Washington,Pacific,US
46.2347,-103.6550,Rhame,North Dakota,Bowman,US
44.6079,-73.0113,Westford,Vermont,Chittenden,US
40.5296,-78.4356,Red Hill,Pennsylvania,Blair,US
36.7921,-89.3716,Whiting,Missouri,Mississippi,US
40.3391,-87.2849,Kramer,Indiana,Warren,US
39.2117,-83.8844,St. Martin,Ohio,Brown,US
39.3041,-122.5058,Lodoga,California,Colusa,US
38.2389,-91.0688,Miramiguoa Park,Missouri,Franklin,US
37.6220,-96.2273,Severy,Kansas,Greenwood,US
27.2235,-97.7955,Sarita,Texas,Kenedy,US
41.0879,-84.5832,Latty,Ohio,Paulding,US
34.7278,-78.2015,Harrells,North Carolina,Sampson,US
32.1526,-81.9743,Bellville,Georgia,Evans,US
33.6215,-100.3290,Guthrie,Texas,King,US
31.3779,-89.1143,Runnelstown,Mississippi,Perry,US
38.4449,-87.9976,Bone Gap,Illinois,Edwards,US
34.2876,-82.2480,Hodges,South Carolina,Greenwood,US
37.8894,-90.2172,Weingarten,Missouri,Ste. Genevieve,US
40.3162,-83.6759,Valley Hi,Ohio,Logan,US
40.7065,-100.2155,Farnam,Nebraska,Dawson,US
45.5234,-96.9356,Peever Flats,South Dakota,Roberts,US
42.9586,-97.1812,Volin,South Dakota,Yankton,US
35.5010,-109.5283,Klagetoh,Arizona,Apache,US
37.7668,-77.3707,Hanover,Virginia,Hanover,US
32.5471,-99.1663,Moran,Texas,Shackelford,US
37.5017,-108.6600,Lewis,Colorado,Montezuma,US
41.9891,-76.1277,Little Meadows,Pennsylvania,Susquehanna,US
66.0722,-162.7435,Deering,Alaska,Northwest Arctic,US
42.8373,-74.6015,Ames,New York,Montgomery,US
39.0341,-94.6107,Mission Woods,Kansas,Johnson,US
39.2499,-96.3145,Louisville,Kansas,Pottawatomie,US
29.7870,-93.2925,Cameron,Louisiana,Cameron,US
39.0559,-87.5672,Merom,Indiana,Sullivan,US
41.8339,-89.3858,Nachusa,Illinois,Lee,US
34.6963,-94.8789,Whitesboro,Oklahoma,Le Flore,US
26.5205,-82.1910,Captiva,Florida,Lee,US
39.7306,-78.8478,Wellersburg,Pennsylvania,Somerset,US
33.9561,-94.9357,Garvin,Oklahoma,McCurtain,US
44.4135,-71.7157,Gilman,Vermont,Essex,US
37.4287,-90.1670,Marquand,Missouri,Madison,US
64.5640,-162.9989,Golovin,Alaska,Nome,US
39.0138,-97.9755,Beverly,Kansas,Lincoln,US
44.2445,-97.0440,Sinai,South Dakota,Brookings,US
43.8298,-96.0218,Leota,Minnesota,Nobles,US
39.1254,-91.0574,Silex,Missouri,Lincoln,US
37.3224,-88.9405,Belknap,Illinois,Johnson,US
38.6348,-94.1017,La Tour,Missouri,Johnson,US
37.5734,-81.4146,Itmann,West Virginia,Wyoming,US
37.3598,-81.4648,Pageton,West Virginia,McDowell,US
47.1410,-116.9113,De Smet,Idaho,Benewah,US
36.2218,-78.4414,Kittrell,North Carolina,Vance,US
41.3976,-96.2074,Washington,Nebraska,Washington,US
39.1683,-75.7124,Hartly,Delaware,Kent,US
47.0065,-97.2241,Amenia,North Dakota,Cass,US
41.0456,-104.3644,Carpenter,Wyoming,Laramie,US
40.0661,-86.4650,Ulen,Indiana,Boone,US
40.5620,-76.2013,Summit Station,Pennsylvania,Schuylkill,US
38.5192,-95.9574,Reading,Kansas,Lyon,US
47.1691,-98.4587,Wimbledon,North Dakota,Barnes,US
40.0416,-105.3675,Crisman,Colorado,Boulder,US
41.0882,-93.2569,Williamson,Iowa,Lucas,US
41.5347,-73.3646,Bridgewater,Connecticut,Western Connecticut,US
38.1296,-81.2539,Falls View,West Virginia,Fayette,US
37.9345,-88.4624,Broughton,Illinois,Hamilton,US
33.1212,-91.5464,Parkdale,Arkansas,Ashley,US
40.5721,-75.8892,Lenhartsville,Pennsylvania,Berks,US
44.5942,-96.0630,Taunton,Minnesota,Lyon,US
41.5733,-92.1592,Millersburg,Iowa,Iowa,US
42.5756,-95.7201,Washta,Iowa,Cherokee,US
42.7293,-95.1835,Truesdale,Iowa,Buena Vista,US
40.3635,-87.5129,Pence,Indiana,Warren,US
41.3316,-95.6814,McClelland,Iowa,Pottawattamie,US
30.8889,-98.4631,Tow,Texas,Llano,US
42.1593,-94.0183,Pilot Mound,Iowa,Boone,US
30.7537,-84.6372,Faceville,Georgia,Decatur,US
38.5483,-95.1011,Rantoul,Kansas,Franklin,US
39.6102,-78.9633,Klondike,Maryland,Allegany,US
37.7460,-105.8777,Hooper,Colorado,Alamosa,US
35.1948,-105.1439,Anton Chico,New Mexico,Guadalupe,US
38.9449,-105.1619,Divide,Colorado,Teller,US
39.0047,-94.0659,Bates City,Missouri,Lafayette,US
44.1266,-73.1510,New Haven,Vermont,Addison,US
45.5674,-67.4293,Vanceboro,Maine,Washington,US
46.0988,-108.8789,Broadview,Montana,Yellowstone,US
39.6331,-122.1898,Artois,California,Glenn,US
38.5690,-98.3174,Lorraine,Kansas,Ellsworth,US
45.6168,-97.4196,Eden,South Dakota,Marshall,US
43.0538,-85.4714,Cannonsburg,Michigan,Kent,US
47.6726,-116.7472,Fernan Lake Village,Idaho,Kootenai,US
45.2261,-91.1217,Holcombe,Wisconsin,Chippewa,US
37.4182,-81.2417,Matoaka,West Virginia,Mercer,US
31.8064,-92.7383,Atlanta,Louisiana,Winn,US
42.6090,-97.8761,Center,Nebraska,Knox,US
39.1944,-74.6618,Strathmere,New Jersey,Cape May,US
40.7269,-77.6077,Potlicker Flats,Pennsylvania,Mifflin,US
41.2471,-94.6689,Bridgewater,Iowa,Adair,US
38.5984,-77.7213,Midland,Virginia,Fauquier,US
40.2453,-121.0768,East Shore,California,Plumas,US
40.3346,-78.3721,East Sharpsburg,Pennsylvania,Blair,US
37.0355,-94.5379,Grand Falls Plaza,Missouri,Newton,US
38.4838,-81.8195,Raymond City,West Virginia,Putnam,US
45.7887,-95.3574,Forada,Minnesota,Douglas,US
40.7850,-84.4559,Venedocia,Ohio,Van Wert,US
42.4000,-98.4177,Page,Nebraska,Holt,US
38.6662,-86.2975,Saltillo,Indiana,Washington,US
36.5017,-94.7289,White Water,Oklahoma,Delaware,US
35.7694,-94.5716,Honey Hill,Oklahoma,Adair,US
42.2376,-91.4258,Prairieburg,Iowa,Linn,US
43.2071,-93.0870,Rock Falls,Iowa,Cerro Gordo,US
42.3839,-96.9890,Concord,Nebraska,Dixon,US
42.8353,-93.2220,Chapin,Iowa,Franklin,US
35.1311,-93.7162,Blue Mountain,Arkansas,Logan,US
39.0306,-89.4757,Donnellson,Illinois,Montgomery,US
39.1676,-94.4501,Birmingham,Missouri,Clay,US
40.0270,-105.3832,Mountain Meadows,Colorado,Boulder,US
45.3127,-93.9827,Silver Creek,Minnesota,Wright,US
33.8275,-90.2926,Glendora,Mississippi,Tallahatchie,US
31.6760,-98.5114,Priddy,Texas,Mills,US
36.8076,-102.2517,Keyes,Oklahoma,Cimarron,US
35.8221,-105.9010,Rio en Medio,New Mexico,Santa Fe,US
39.2697,-76.1584,Chesapeake Landing,Maryland,Kent,US
33.6034,-95.8055,Petty,Texas,Lamar,US
28.0969,-97.8650,Edgewater Estates,Texas,San Patricio,US
48.3708,-101.3003,Ruthville,North Dakota,Ward,US
44.7091,-85.8538,Maple Grove,Michigan,Benzie,US
36.3560,-97.7055,Fairmont,Oklahoma,Garfield,US
36.2913,-87.4656,Slayden,Tennessee,Dickson,US
46.3441,-86.9313,Chatham,Michigan,Alger,US
40.9673,-79.1990,Timblin,Pennsylvania,Jefferson,US
33.3677,-87.1008,North Johns,Alabama,Jefferson,US
35.1098,-95.1065,Lequire,Oklahoma,Haskell,US
38.3243,-92.5822,Aurora Springs,Missouri,Miller,US
39.1970,-94.5720,Oaks,Missouri,Clay,US
40.6589,-89.8031,Smithville,Illinois,Peoria,US
46.5186,-118.1254,Starbuck,Washington,Columbia,US
42.8257,-95.1656,Rembrandt,Iowa,Buena Vista,US
38.9154,-80.7477,Sand Fork,West Virginia,Gilmer,US
37.4268,-81.5078,Kimball,West Virginia,McDowell,US
35.4717,-96.3921,Castle,Oklahoma,Okfuskee,US
41.6501,-95.5192,Portsmouth,Iowa,Shelby,US
39.5535,-95.5204,Muscotah,Kansas,Atchison,US
47.8290,-114.3484,Elmo,Montana,Lake,US
43.2443,-95.9344,Matlock,Iowa,Sioux,US
31.9637,-81.1259,Vernonburg,Georgia,Chatham,US
47.0039,-96.8958,Brooktree Park,North Dakota,Cass,US
40.7110,-77.9924,Baileyville,Pennsylvania,Centre,US
41.7266,-91.9985,Conroy,Iowa,Iowa,US
46.6091,-98.3375,Marion,North Dakota,LaMoure,US
38.9968,-87.8336,Stoy,Illinois,Crawford,US
33.4470,-85.6746,Delta,Alabama,Clay,US
31.2594,-88.3712,Vinegar Bend,Alabama,Washington,US
35.6422,-91.3080,Jacksonport,Arkansas,Jackson,US
46.1292,-107.5554,Custer,Montana,Yellowstone,US
42.2288,-95.9315,Smithland,Iowa,Woodbury,US
38.6410,-96.1020,Admire,Kansas,Lyon,US
38.3898,-118.1115,Mina,Nevada,Mineral,US
39.1151,-98.6922,Luray,Kansas,Russell,US
38.8524,-88.0852,West Liberty,Illinois,Jasper,US
32.9320,-92.6001,Spearsville,Louisiana,Union,US
47.2338,-121.0336,Ronald,Washington,Kittitas,US
47.0731,-92.7312,Meadowlands,Minnesota,St. Louis,US
37.3364,-81.4407,Anawalt,West Virginia,McDowell,US
40.8197,-78.8297,Glen Campbell,Pennsylvania,Indiana,US
45.9290,-114.1326,Conner,Montana,Ravalli,US
40.0987,-99.2223,Republican City,Nebraska,Harlan,US
44.8658,-90.0146,Fenwood,Wisconsin,Marathon,US
43.1126,-91.6770,Castalia,Iowa,Winneshiek,US
45.0599,-85.5956,Omena,Michigan,Leelanau,US
39.1808,-77.0591,Brookeville,Maryland,Montgomery,US
61.8336,-145.1836,Willow Creek,Alaska,Copper River,US
43.3516,-91.0936,Ferryville,Wisconsin,Crawford,US
37.5529,-94.6686,Croweburg,Kansas,Crawford,US
48.8899,-103.0101,Noonan,North Dakota,Divide,US
37.7649,-90.7722,Caledonia,Missouri,Washington,US
36.2704,-118.0015,Olancha,California,Inyo,US
48.6642,-118.0596,Marcus,Washington,Stevens,US
40.3977,-95.6611,Brownville,Nebraska,Nemaha,US
44.8556,-85.8573,Maple City,Michigan,Leelanau,US
48.0762,-99.2607,Minnewaukan,North Dakota,Benson,US
42.3953,-76.3452,Slaterville Springs,New York,Tompkins,US
27.9843,-81.6199,Waverly,Florida,Polk,US
44.5996,-72.1160,Sheffield,Vermont,Caledonia,US
39.0642,-95.3324,Williamstown,Kansas,Jefferson,US
46.2992,-93.8264,Garrison,Minnesota,Crow Wing,US
39.3896,-112.6399,Sutherland,Utah,Millard,US
40.4085,-78.6407,Cassandra,Pennsylvania,Cambria,US
39.3469,-92.4152,Renick,Missouri,Randolph,US
38.6512,-88.0440,Calhoun,Illinois,Richland,US
39.4580,-93.5239,Bogard,Missouri,Carroll,US
38.8667,-81.8242,Cottageville,West Virginia,Jackson,US
47.3857,-114.7989,Paradise,Montana,Sanders,US
40.2943,-123.3483,Ruth,California,Trinity,US
34.3400,-108.1708,Pie Town,New Mexico,Catron,US
38.9238,-87.0193,Newberry,Indiana,Greene,US
44.1881,-121.1817,Pronghorn,Oregon,Deschutes,US
34.3414,-108.5060,Quemado,New Mexico,Catron,US
31.7919,-82.5638,Satilla,Georgia,Jeff Davis,US
41.3131,-90.5787,Preemption,Illinois,Mercer,US
39.8557,-82.1408,Fultonham,Ohio,Muskingum,US
40.4874,-74.5132,Clyde,New Jersey,Somerset,US
34.5000,-88.4726,Marietta,Mississippi,Prentiss,US
47.6771,-114.1873,Kerr,Montana,Lake,US
42.2573,-92.0939,Mount Auburn,Iowa,Benton,US
38.7176,-87.9728,Claremont,Illinois,Richland,US
66.9310,-156.8939,Kobuk,Alaska,Northwest Arctic,US
39.5814,-105.8678,Montezuma,Colorado,Summit,US
45.1606,-109.1575,Bearcreek,Montana,Carbon,US
39.4539,-99.0981,Woodston,Kansas,Rooks,US
35.6495,-95.6535,Boynton,Oklahoma,Muskogee,US
45.5062,-87.9873,Amberg,Wisconsin,Marinette,US
35.8743,-76.4031,Creswell,North Carolina,Washington,US
46.2690,-96.8758,Mooreton,North Dakota,Richland,US
41.4438,-80.2067,Sheakleyville,Pennsylvania,Mercer,US
37.5500,-118.7086,Aspen Springs,California,Mono,US
40.5759,-119.3430,Empire,Nevada,Washoe,US
47.8212,-121.5561,Index,Washington,Snohomish,US
42.0646,-89.0970,Holcomb,Illinois,Ogle,US
57.7913,-135.1954,Tenakee Springs,Alaska,Hoonah-Angoon,US
40.3002,-103.8056,Blue Sky,Colorado,Morgan,US
37.7584,-98.5578,Preston,Kansas,Pratt,US
32.1703,-112.1342,Maish Vaya,Arizona,Pima,US
41.2452,-83.2839,Kansas,Ohio,Seneca,US
41.9081,-90.5971,Welton,Iowa,Clinton,US
47.1151,-116.3864,Fernwood,Idaho,Benewah,US
41.1014,-106.0288,Woods Landing-Jelm,Wyoming,Albany,US
40.6664,-77.6831,Barrville,Pennsylvania,Mifflin,US
38.2218,-85.6171,Cambridge,Kentucky,Jefferson,US
40.2084,-111.4859,Hobble Creek,Utah,Utah,US
36.0055,-86.2012,Greenvale,Tennessee,Wilson,US
41.7142,-86.2322,Indian Village,Indiana,St. Joseph,US
38.5599,-82.7274,Hanging Rock,Ohio,Lawrence,US
44.8335,-119.7949,Spray,Oregon,Wheeler,US
36.0905,-89.8915,Denton,Missouri,Pemiscot,US
39.4496,-90.5386,Hillview,Illinois,Greene,US
41.5557,-90.4538,Panorama Park,Iowa,Scott,US
45.1217,-99.0425,Evergreen Colony,South Dakota,Faulk,US
41.3008,-83.8295,Milton Center,Ohio,Wood,US
40.6677,-86.7238,Yeoman,Indiana,Carroll,US
36.1338,-98.5512,Longdale,Oklahoma,Blaine,US
40.4695,-91.1683,Ferris,Illinois,Hancock,US
47.6715,-90.6885,Lutsen,Minnesota,Cook,US
40.0238,-91.1940,Paloma,Illinois,Adams,US
26.4253,-99.0268,Fronton Ranchettes,Texas,Starr,US
39.0457,-90.7414,Foley,Missouri,Lincoln,US
46.7625,-97.7932,Fingal,North Dakota,Barnes,US
35.1131,-78.3094,Keener,North Carolina,Sampson,US
38.6680,-86.9977,Cannelburg,Indiana,Daviess,US
45.7396,-88.7004,Newald,Wisconsin,Forest,US
41.1290,-83.2869,Bascom,Ohio,Seneca,US
44.7029,-122.0843,Idanha,Oregon,Marion,US
40.2924,-78.4032,Ore Hill,Pennsylvania,Blair,US
33.8660,-77.9862,Bald Head Island,North Carolina,Brunswick,US
35.5784,-94.9718,Box,Oklahoma,Sequoyah,US
34.1198,-80.5886,Boykin,South Carolina,Kershaw,US
21.4844,-158.1843,Makaha Valley,Hawaii,Honolulu,US
43.9095,-95.0460,Bingham Lake,Minnesota,Cottonwood,US
43.2077,-91.2966,Waterville,Iowa,Allamakee,US
33.0508,-84.3082,Meansville,Georgia,Pike,US
40.8162,-80.2471,Hazen,Pennsylvania,Beaver,US
33.9880,-82.2974,Troy,South Carolina,Greenwood,US
38.2701,-85.6815,Mockingbird Valley,Kentucky,Jefferson,US
35.5054,-95.8716,Grayson,Oklahoma,Okmulgee,US
36.1715,-90.8183,O'Kean,Arkansas,Randolph,US
40.6557,-120.7863,Spaulding,California,Lassen,US
35.6655,-97.3255,Arcadia,Oklahoma,Oklahoma,US
40.6575,-95.0352,Shambaugh,Iowa,Page,US
39.1361,-75.7676,Templeville,Maryland,Caroline,US
44.4667,-119.5322,Dayville,Oregon,Grant,US
41.6930,-89.1473,West Brooklyn,Illinois,Lee,US
40.0121,-74.6715,Juliustown,New Jersey,Burlington,US
40.1116,-94.2223,McFall,Missouri,Gentry,US
38.7381,-97.6843,Smolan,Kansas,Saline,US
47.2992,-88.3607,Fulton,Michigan,Keweenaw,US
29.8849,-98.4127,Spring Branch,Texas,Comal,US
33.0174,-94.1930,Bivins,Texas,Cass,US
39.4278,-120.9997,Pike,California,Sierra,US
37.3675,-81.3572,Maybeury,West Virginia,McDowell,US
39.8821,-79.8877,Edenborn,Pennsylvania,Fayette,US
35.7111,-77.4700,Belvoir,North Carolina,Pitt,US
29.2832,-95.7408,Damon,Texas,Brazoria,US
45.7730,-86.5529,Garden,Michigan,Delta,US
37.4702,-83.6828,Booneville,Kentucky,Owsley,US
30.4822,-84.0244,Lloyd,Florida,Jefferson,US
40.5080,-95.0326,Clearmont,Missouri,Nodaway,US
41.1415,-99.7619,Oconto,Nebraska,Custer,US
33.7866,-82.2174,Parksville,South Carolina,McCormick,US
42.8214,-77.8939,Wadsworth,New York,Livingston,US
39.0061,-122.0051,College City,California,Colusa,US
44.5577,-96.5465,Astoria,South Dakota,Deuel,US
46.5719,-89.6212,Lake Gogebic,Michigan,Ontonagon,US
39.6004,-122.5375,Elk Creek,California,Glenn,US
40.3217,-97.2983,Daykin,Nebraska,Jefferson,US
36.1870,-109.4348,Del Muerto,Arizona,Apache,US
40.1143,-101.4045,Max,Nebraska,Dundy,US
42.1984,-89.5946,Baileyville,Illinois,Ogle,US
46.4031,-90.3194,Iron Belt,Wisconsin,Iron,US
34.3198,-111.1394,Tonto Village,Arizona,Gila,US
40.3921,-91.9260,Wyaconda,Missouri,Clark,US
39.9871,-87.1471,Wallace,Indiana,Fountain,US
32.5724,-108.3512,White Signal,New Mexico,Grant,US
39.1940,-93.3635,Malta Bend,Missouri,Saline,US
39.3995,-89.8077,Nilwood,Illinois,Macoupin,US
42.1658,-90.4792,Springbrook,Iowa,Jackson,US
39.4936,-92.1312,Holliday,Missouri,Monroe,US
41.4614,-90.8114,Montpelier,Iowa,Muscatine,US
43.5330,-100.7419,Horse Creek,South Dakota,Mellette,US
38.6663,-82.1706,Apple Grove,West Virginia,Mason,US
40.3071,-78.3301,Spring Drive Mobile Home Park,Pennsylvania,Blair,US
40.6948,-81.7021,Mount Eaton,Ohio,Wayne,US
40.0122,-101.9385,Haigler,Nebraska,Dundy,US
39.6448,-87.8616,Redmon,Illinois,Edgar,US
45.4953,-97.8321,Pierpont,South Dakota,Day,US
35.8346,-77.1721,Everetts,North Carolina,Martin,US
37.1156,-79.9514,Boones Mill,Virginia,Franklin,US
38.1317,-81.6102,Comfort,West Virginia,Boone,US
46.4584,-94.0488,Riverton,Minnesota,Crow Wing,US
27.2190,-98.0981,Airport Road Addition,Texas,Brooks,US
36.0222,-81.9308,Crossnore,North Carolina,Avery,US
41.1036,-84.1301,Miller City,Ohio,Putnam,US
40.6864,-78.2272,Northwood,Pennsylvania,Blair,US
38.1519,-81.2185,Glen Ferris,West Virginia,Fayette,US
44.0711,-101.1554,Midland,South Dakota,Haakon,US
41.3755,-95.6225,Bentley,Iowa,Pottawattamie,US
41.0523,-76.6750,Washingtonville,Pennsylvania,Montour,US
38.0386,-96.6386,Cassoday,Kansas,Butler,US
34.0061,-97.1240,Greenville,Oklahoma,Love,US
39.1438,-84.3593,Plainville,Ohio,Hamilton,US
36.8629,-94.1863,Stark City,Missouri,Newton,US
39.8056,-83.1528,Orient,Ohio,Pickaway,US
33.9900,-96.2304,Blue,Oklahoma,Bryan,US
26.3408,-98.7354,Chaparrito,Texas,Starr,US
38.0770,-99.2445,Garfield,Kansas,Pawnee,US
42.2455,-93.3954,Garden City,Iowa,Hardin,US
40.7637,-102.0441,Venango,Nebraska,Perkins,US
33.3575,-91.8511,Fountain Hill,Arkansas,Ashley,US
40.2323,-95.7736,Stella,Nebraska,Richardson,US
39.7320,-95.2696,Denton,Kansas,Doniphan,US
37.5146,-89.9061,Sedgewickville,Missouri,Bollinger,US
36.4621,-97.7274,Breckenridge,Oklahoma,Garfield,US
36.9001,-98.4235,Burlington,Oklahoma,Alfalfa,US
47.5363,-95.9860,Winger,Minnesota,Polk,US
38.3917,-90.5907,Scotsdale,Missouri,Jefferson,US
38.3122,-92.1656,Meta,Missouri,Osage,US
48.6252,-112.3500,Little Browning,Montana,Glacier,US
40.2875,-103.8275,Morgan Heights,Colorado,Morgan,US
45.7476,-120.2161,Roosevelt,Washington,Klickitat,US
